Año;Departamento;Empresa;Variable Calculada;Estrato 1;Estrato 2;Estrato 3;Estrato 4;Estrato 5;Estrato 6;Total Residencial;Industrial;Comercial;Oficial;Otros;Total No Residencial
2019;VALLE;ECOPETROL ENERGÍA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1886011;0;0;0;1886011
2019;VALLE;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;12742554;0;0;12742554
2019;VALLE;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1145891;0;0;0;1145891
2019;VALLE;EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.;Consumo Empresa Departamento;0;33880;0;2261;8730;0;44871;0;20160;0;0;20160
2019;VALLE;EMPRESA MUNICIPAL DE ENERGÍA ELÉCTRICA S.A-E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;3553928;1181194;0;0;4735122
2019;VALLE;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;209343015;312186290;330645938;146244859;122607560;83203501;1204231163;326200432;622620581;163470222;297764112;1410055347
2019;VALLE;EMPRESAS MUNICIPALES DE CARTAGO S.A.S. E.S.P.;Consumo Empresa Departamento;6200402;17840853;23033415;7607216;2367877;321037;57370800;15007144;27354039;10510602;75667;52947452
2019;VALLE;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;311217183;30669609;0;0;341886792
2019;VALLE;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;206870680;53582346;737098;0;261190124
2019;VALLE;ENERCO S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;10827;0;2062;12889;3737882;2989862;0;49853;6777597
2019;VALLE;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;1476176;4938419;3096347;4669032;3803091;2046622;20029687;4617872;12348070;259906;1400173;18626021
2019;VALLE;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;355414603;0;0;0;355414603
2019;VALLE;ITALCOL ENERGIA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;6124242;0;0;0;6124242
2019;VALLE;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;1880755;16173079;633821;1913135;20600790
2019;VALLE;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;1010941;0;76264;1087205;1612953;1478430;0;0;3091383
2019;VALLE;RUITOQUE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;5485901;0;0;0;5485901
2019;VALLE;SPECTRUM RENOVAVEIS SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;2679440;3511129;0;0;6190569
2019;VALLE;TERPEL ENERGIA S.A.S E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;12203374;0;0;12203374
2019;VALLE;VATIA S.A. E.S.P.;Consumo Empresa Departamento;191990;458085;479789;116480;1400516;486338;3133198;33682455;51726822;60035;733316;86202628
2020;ANTIOQUIA;AES COLOMBIA & CIA S C A E S P;Consumo Empresa Departamento;0;0;0;0;0;0;0;5379034;786701;0;0;6165735
2020;ANTIOQUIA;AIR-E S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;159510;0;0;159510
2020;ANTIOQUIA;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;749264;0;0;749264
2020;ANTIOQUIA;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;7179134;13653134;0;0;20832268
2020;ANTIOQUIA;CEMEX ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;383117;0;0;0;383117
2020;ANTIOQUIA;CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BIC BENEFICIO E INTERES COLECTIVO;Consumo Empresa Departamento;72348;312160;664;0;16;0;385188;0;29035;10638;46225;85898
2020;ANTIOQUIA;COLOMBINA ENERGIA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;2676743;0;0;0;2676743
2020;ANTIOQUIA;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;76375;599320;0;0;675695
2020;ANTIOQUIA;ECOPETROL ENERGÍA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;51067449;0;0;0;51067449
2020;ANTIOQUIA;ELECTRIFICADORA DE SANTANDER S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;213;0;213
2020;ANTIOQUIA;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;54776;2781933;0;0;2836709
2020;ANTIOQUIA;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;763977;0;0;0;763977
2020;ANTIOQUIA;EMPRESA MUNICIPAL DE ENERGÍA ELÉCTRICA S.A-E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;3569823;0;0;3569823
2020;ANTIOQUIA;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;3246518;43410;0;3289928
2020;ANTIOQUIA;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;6434594221;12447514016;10281560708;3694196877;2364055913;1362505444;36584427179;2011478000;1449260041;375879040;247448076;4084065157
2020;ANTIOQUIA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;19337315;102029860;1112836;63874;122543885
2020;ANTIOQUIA;ENERCO S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;1818;0;0;1818;14691484;2914580;0;81859;17687923
2020;ANTIOQUIA;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;2370;3180;651608;58101;462650;5063;1182972;8085836;11261624;852703;214910;20415073
2020;ANTIOQUIA;GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;62594971;0;0;0;62594971
2020;ANTIOQUIA;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;263618989;24551777;1237772;0;289408538
2020;ANTIOQUIA;ITALCOL ENERGIA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;4100489;0;0;0;4100489
2020;ANTIOQUIA;NEU ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2020;ANTIOQUIA;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;0;0;680828;0;0;680828;3834694;8254686;0;150412;12239792
2020;ANTIOQUIA;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;416769;968392;0;0;1385161
2020;ANTIOQUIA;SPECTRUM RENOVAVEIS SAS ESP;Consumo Empresa Departamento;0;0;0;0;1012130;0;1012130;17977465;15630004;0;0;33607469
2020;ANTIOQUIA;TERPEL ENERGIA S.A.S E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1017675;0;0;1017675
2020;ANTIOQUIA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;22;10625;45905;589659;4886002;508127;6040340;25699000;39085120;1307747;323787;66415654
2020;ARAUCA;EMPRESA DE ENERGIA DE ARAUCA;Consumo Empresa Departamento;52855316;30036444;8275133;1451906;0;0;92618799;1942924;17730223;21849988;6509051;48032186
2020;ARAUCA;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;276305;0;0;0;276305
2020;ARAUCA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;473106;0;0;473106
2020;ARAUCA;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2020;ARAUCA;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;1208095;1208095
2020;ARAUCA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1953855;11134317;6920;937696;14032788
2020;ATLANTICO;AES COLOMBIA & CIA S C A E S P;Consumo Empresa Departamento;0;0;0;0;0;0;0;13400081;0;0;0;13400081
2020;ATLANTICO;AIR-E S.A.S. E.S.P.;Consumo Empresa Departamento;2396879141;106924369;72066182;50151231;21967594;27612765;5184100551;115529936;143444623;11308198;49686529;319969286
2020;ATLANTICO;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;4877186;84825;0;1312;0;0;5738556;3430287;13297113;57;121611;16849068
2020;ATLANTICO;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;24597359;1733080;0;0;26330439
2020;ATLANTICO;COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;479201;0;0;479201
2020;ATLANTICO;DICELER S.A E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;15122;762599;0;0;777721
2020;ATLANTICO;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;106070;5166195;0;0;5272265
2020;ATLANTICO;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;6741416143;322450859;212482396;144896052;61573317;81576958;14971211963;317494413;461733966;36325889;160653583;976207851
2020;ATLANTICO;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2020;ATLANTICO;EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;727700;0;0;727700
2020;ATLANTICO;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;3280873;1901445;0;5182318
2020;ATLANTICO;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;62401057;11076982;4691953;0;78169992
2020;ATLANTICO;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;71319539;64559151;1375844;60510721;197765255
2020;ATLANTICO;ENERCO S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;8387;0;0;8387
2020;ATLANTICO;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;385237;551907;16390;0;953534
2020;ATLANTICO;GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;444327;0;0;0;444327
2020;ATLANTICO;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;156621943;0;0;0;156621943
2020;ATLANTICO;ITALCOL ENERGIA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;12951241;485827;0;0;13437068
2020;ATLANTICO;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;337267;3348884;4042078;601756;8329985
2020;ATLANTICO;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;2170534;6008596;0;0;8179130
2020;ATLANTICO;RUITOQUE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1107600;0;0;0;1107600
2020;ATLANTICO;SPECTRUM RENOVAVEIS SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;2914937;20200753;0;0;23115690
2020;ATLANTICO;TERPEL ENERGIA S.A.S E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;181654364;0;0;181654364
2020;ATLANTICO;VATIA S.A. E.S.P.;Consumo Empresa Departamento;145299;229930;6036120;7506941;7504720;13739482;35162492;373308462;603686945;22910221;105653432;1105559060
2020;BOLIVAR;AES COLOMBIA & CIA S C A E S P;Consumo Empresa Departamento;0;0;0;0;0;0;0;3160886;5040299;0;0;8201185
2020;BOLIVAR;AIR-E S.A.S. E.S.P.;Consumo Empresa Departamento;158023;794;630;0;0;0;159447;0;1747;0;434;2181
2020;BOLIVAR;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;1786732808;85132688;40769418;22256437;12474743;20446476;3597530428;86668494;96577791;8602319;30069998;221918602
2020;BOLIVAR;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;2262085;11072303;0;0;13334388
2020;BOLIVAR;CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP;Consumo Empresa Departamento;3421143;1560498;24817;3014;0;0;5009472;87711;341384;642548;589385;1661028
2020;BOLIVAR;COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;537325;0;0;0;537325
2020;BOLIVAR;DICELER S.A E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1742017;0;0;1742017
2020;BOLIVAR;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;188691;5565246;0;0;5753937
2020;BOLIVAR;ECOPETROL ENERGÍA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;7487295;0;0;0;7487295
2020;BOLIVAR;ELECTRIFICADORA DE SANTANDER S.A. E.S.P.;Consumo Empresa Departamento;12844856;1888316;14835;0;0;0;14748007;248217;2851318;1905140;1055697;6060372
2020;BOLIVAR;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;5204121687;267282607;129059831;69001813;38411461;58552064;10827199447;247110552;283467682;28884813;96369309;655832356
2020;BOLIVAR;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;27957327;0;27957327
2020;BOLIVAR;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;9425;0;0;0;0;0;9425;11592680;8128338;0;0;19721018
2020;BOLIVAR;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;258653297;68944684;233229;107183289;435014499
2020;BOLIVAR;ENERCO S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;29043;127064;0;0;156107
2020;BOLIVAR;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;372837;0;0;0;372837;27335;57696;0;0;85031
2020;BOLIVAR;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;82569515;0;0;0;82569515
2020;BOLIVAR;ITALCOL ENERGIA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;9356761;0;0;0;9356761
2020;BOLIVAR;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;278070;3081495;0;674375;4033940
2020;BOLIVAR;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;2067485;0;0;2067485
2020;BOLIVAR;RUITOQUE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;2291733;0;0;2291733
2020;BOLIVAR;SPECTRUM RENOVAVEIS SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;267882;8299808;0;0;8567690
2020;BOLIVAR;TERPEL ENERGIA S.A.S E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;97162525;0;0;97162525
2020;BOLIVAR;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;3263;15821;0;19084;91263212;368524636;0;0;459787848
2020;BOYACA;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;13516513;0;0;0;13516513
2020;BOYACA;CODENSA S.A. ESP;Consumo Empresa Departamento;250233;1954456;42098;14180;5153;0;2266120;6686125;433400;161493;121052;7402070
2020;BOYACA;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1622525;426984;0;0;2049509
2020;BOYACA;ECOPETROL ENERGÍA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;65616957;0;0;0;65616957
2020;BOYACA;ELECTRIFICADORA DE SANTANDER S.A. E.S.P.;Consumo Empresa Departamento;0;21260;0;0;0;0;21260;0;0;984;0;984
2020;BOYACA;EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P. EMPRESA DE SERVICIOS PUBLICOS;Consumo Empresa Departamento;44652621;234831237;81250170;20929210;7878707;64533;389606478;78288496;122456347;26104179;41397438;268246460
2020;BOYACA;EMPRESA DE ENERGIA DE CASANARE SA ESP;Consumo Empresa Departamento;77406;317722;9910;5599;0;0;410637;0;899;6925;28681;36505
2020;BOYACA;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;3320726;0;0;0;3320726
2020;BOYACA;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;96511501;522045;0;0;97033546
2020;BOYACA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;58483342;3715082;0;0;62198424
2020;BOYACA;ENERCO S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;10821;0;0;10821
2020;BOYACA;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;380005;0;74134;0;454139
2020;BOYACA;GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;42563741;0;0;0;42563741
2020;BOYACA;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;481812185;0;0;0;481812185
2020;BOYACA;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;1504885;666784;0;0;2171669
2020;BOYACA;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;173879;35841;0;0;209720
2020;BOYACA;SPECTRUM RENOVAVEIS SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;1340879;0;0;0;1340879
2020;BOYACA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;61842;7743;30488;0;100073;20821994;7816160;447226;1642072;30727452
2020;CALDAS;AES COLOMBIA & CIA S C A E S P;Consumo Empresa Departamento;0;7327409;0;0;0;0;7327409;2368502;0;0;0;2368502
2020;CALDAS;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;0;118038;0;0;0;0;118038;0;320597;0;0;320597
2020;CALDAS;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;875069;0;0;875069
2020;CALDAS;CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BIC BENEFICIO E INTERES COLECTIVO;Consumo Empresa Departamento;69374628;148259650;114424479;33415180;10670268;21202907;397347112;27631985;118253921;16900063;15091825;177877794
2020;CALDAS;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;13140;118800;0;0;131940
2020;CALDAS;ECOPETROL ENERGÍA S.A.S. E.S.P.;Consumo Empresa Departamento;0;4144775;0;0;0;0;4144775;0;12927238;0;0;12927238
2020;CALDAS;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;186106;0;0;0;0;186106;0;1074926;0;0;1074926
2020;CALDAS;ELECTRIFICADORA DEL META S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;329307;0;0;0;329307
2020;CALDAS;EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;172886;0;21511921;21684807
2020;CALDAS;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;359569;0;0;0;0;359569;95572;49689;0;0;145261
2020;CALDAS;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;185;93082870;0;0;0;0;93083055;31889101;2437665;2054;3884910;38213730
2020;CALDAS;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;1931113;0;0;0;0;1931113;153516;3295025;0;0;3448541
2020;CALDAS;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;101643;0;0;0;0;101643;37740;11824;1224016;0;1273580
2020;CALDAS;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;231113483;0;0;0;0;231113483;60853564;11977956;0;0;72831520
2020;CALDAS;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;687399;0;0;0;0;687399;53019;628630;44948;13303;739900
2020;CALDAS;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;292407;0;0;0;0;292407;86030;1034426;0;137532;1257988
2020;CALDAS;SPECTRUM RENOVAVEIS SAS ESP;Consumo Empresa Departamento;0;1821569;0;0;0;0;1821569;513159;617472;0;0;1130631
2020;CALDAS;TERPEL ENERGIA S.A.S E.S.P;Consumo Empresa Departamento;0;634915;0;0;0;0;634915;101122;178085;0;0;279207
2020;CALDAS;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;6821330;0;0;0;0;6821330;2230414;6767463;723686;219138;9940701
2020;CAQUETA;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;418483;0;0;418483
2020;CAQUETA;ELECTRIFICADORA DEL CAQUETA S.A. ESP;Consumo Empresa Departamento;59728976;30893062;15815225;3145723;0;0;109582986;8158901;38867101;20857211;10549344;78432557
2020;CAQUETA;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;221085;4109;1194;0;0;0;226388;0;870;300280;20412;321562
2020;CAQUETA;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;3406133;0;3406133
2020;CAQUETA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1214920;1386626;0;0;2601546
2020;CAQUETA;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;941173;384710;0;1325883
2020;CAQUETA;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;182864;0;0;182864
2020;CAQUETA;SPECTRUM RENOVAVEIS SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;43236;0;0;43236
2020;CAQUETA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;8163629;0;0;8163629
2020;CASANARE;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;311136;0;0;311136
2020;CASANARE;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;7079935;0;2593474;0;9673409
2020;CASANARE;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;545132;1430035;0;0;1975167
2020;CASANARE;ECOPETROL ENERGÍA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;693093;0;0;0;693093
2020;CASANARE;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1197937;0;0;1197937
2020;CASANARE;ELECTRIFICADORA DEL META S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;311850;0;0;311850
2020;CASANARE;EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P. EMPRESA DE SERVICIOS PUBLICOS;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2020;CASANARE;EMPRESA DE ENERGIA DE CASANARE SA ESP;Consumo Empresa Departamento;51549700;84729470;31808246;11294528;90917;13934;179486795;15334385;57885107;19274093;15322148;107815733
2020;CASANARE;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;2757302;0;0;0;2757302
2020;CASANARE;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;805476;318457;0;1123933
2020;CASANARE;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;591208;5182886;0;0;5774094
2020;CASANARE;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;786922;786922
2020;CASANARE;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;32746212;0;0;0;32746212
2020;CASANARE;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;145590;472257;0;617847
2020;CASANARE;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;110907;0;0;110907
2020;CASANARE;RUITOQUE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;244962;0;0;244962
2020;CASANARE;SPECTRUM RENOVAVEIS SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;384098;0;0;384098
2020;CASANARE;VATIA S.A. E.S.P.;Consumo Empresa Departamento;3804;0;0;0;0;0;3804;25369705;94710222;867902;1364950;122312779
2020;CAUCA;AES COLOMBIA & CIA S C A E S P;Consumo Empresa Departamento;0;0;0;0;0;0;0;7170464;0;0;0;7170464
2020;CAUCA;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;173959;0;0;0;173959
2020;CAUCA;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;1854284;0;820989;0;0;0;2675273;52838246;0;0;2618568;55456814
2020;CAUCA;CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.;Consumo Empresa Departamento;286022;0;700946;0;0;0;986968;0;0;0;0;0
2020;CAUCA;COLOMBINA ENERGIA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;7612845;0;0;0;7612845
2020;CAUCA;COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.;Consumo Empresa Departamento;197195813;85713119;36756417;21505230;5579138;1409326;348159043;74726953;52429956;21887831;21186975;170231715
2020;CAUCA;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;4047;5273;0;62378;9059;0;80757;289212;202737;0;0;491949
2020;CAUCA;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;385707;61058;0;0;446765
2020;CAUCA;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;385432;172919;431;831;0;0;559613;0;1156;14837;66483;82476
